season,teamCode,xBin,yBin,shots,goals,avg_xG,goal_rate
2018,ANA,80,-40,2,0,0.007247195,0.0
2018,ANA,80,-35,14,0,0.011073340000000001,0.0
2018,ANA,80,-30,5,0,0.09192204600000001,0.0
2018,ANA,80,-25,9,0,0.030971422222222225,0.0
2018,ANA,80,-20,16,0,0.02733893749999998,0.0
2018,ANA,80,-15,18,1,0.07418917777777775,0.05555555555555555
2018,ANA,80,-10,64,8,0.11281163749999999,0.125
2018,ANA,80,-5,66,12,0.18950024393939394,0.18181818181818182
2018,ANA,80,0,59,12,0.22801277457627117,0.2033898305084746
2018,ANA,80,5,63,9,0.1134317365079365,0.14285714285714285
2018,ANA,80,10,19,1,0.07616862631578945,0.05263157894736842
2018,ANA,80,15,9,0,0.026567988888888876,0.0
2018,ANA,80,20,10,0,0.025760089999999992,0.0
2018,ANA,80,25,10,0,0.01625271999999997,0.0
2018,ANA,80,30,5,0,0.011310434,0.0
2018,ANA,85,-40,1,1,0.32849,1.0
2018,ANA,85,-35,1,0,0.0111257,0.0
2018,ANA,85,-30,7,1,0.08971442857142856,0.14285714285714285
2018,ANA,85,-25,7,0,0.019605999999999985,0.0
2018,ANA,85,-20,6,0,0.02220321666666665,0.0
2018,ANA,85,-15,17,2,0.04122157058823528,0.11764705882352941
2018,ANA,85,-10,27,0,0.09410911111111107,0.0
2018,ANA,85,-5,7,1,0.18502312857142855,0.14285714285714285
2018,ANA,85,0,2,1,0.2186875,0.5
2018,ANA,85,5,27,2,0.13590167407407405,0.07407407407407407
2018,ANA,85,10,13,0,0.04646692307692305,0.0
2018,ANA,85,15,4,0,0.05054787499999997,0.0
2018,ANA,85,20,7,0,0.02837829999999997,0.0
2018,ANA,85,25,7,0,0.01838712857142857,0.0
2018,ANA,85,30,4,0,0.0110127725,0.0
2018,ANA,85,35,3,0,0.011449686666666667,0.0
2018,ANA,90,-30,3,0,0.007,0.0
2018,ANA,90,-20,5,0,0.01,0.0
2018,ANA,90,-15,7,1,0.01,0.14285714285714285
2018,ANA,90,-10,2,1,0.01,0.5
2018,ANA,90,5,2,0,0.01,0.0
2018,ANA,90,15,3,0,0.01,0.0
2018,ANA,90,25,2,0,0.0055,0.0
2018,ANA,90,30,2,0,0.01,0.0
2018,ANA,95,-30,2,0,0.01,0.0
2018,ANA,95,-25,1,0,0.01,0.0
2018,ANA,95,-20,2,0,0.01,0.0
2018,ANA,95,-15,6,0,0.01,0.0
